id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
tot3_1239_shuf,self,,3,500,375,125,15,0,neither,54.22,792.48,0.0684,592.308,STEP off=163 halt=0
tot3_1250_shuf,self,,3,500,375,125,164,0,neither,50.88,792.48,0.0642,594.535,STEP off=0 halt=53
tot3_1251_shuf,self,,3,500,375,125,308,0,neither,65.21,792.48,0.0823,594.456,STEP off=319 halt=13
tot3_1270_shuf,self,,3,500,375,125,17,0,neither,62.26,792.48,0.0786,592.335,STEP off=73 halt=13
tot3_1282_shuf,self,,3,500,375,125,17,0,neither,63.87,792.48,0.0806,592.307,STEP off=227 halt=15
tot3_1316_shuf,self,,3,500,375,125,12,0,neither,58.55,792.48,0.0739,592.328,STEP off=323 halt=0
tot3_1318_shuf,self,,3,500,375,125,12,0,neither,43.87,792.48,0.0554,592.351,FUNC_L d=4
tot3_1325_shuf,self,,3,500,375,125,12,0,neither,62.70,792.48,0.0791,592.401,STEP off=349 halt=3
tot3_1329_shuf,self,,3,500,375,125,16,0,neither,54.05,792.48,0.0682,592.335,STEP off=17 halt=6
tot3_1349_shuf,self,,3,500,375,125,325,0,neither,52.77,792.48,0.0666,594.800,STEP off=1 halt=80
tot3_1350_shuf,self,,3,500,375,125,141,0,neither,58.12,792.48,0.0733,594.448,STEP off=258 halt=0
tot3_1355_shuf,self,,3,500,375,125,15,0,neither,61.27,792.48,0.0773,592.409,STEP off=80 halt=12
tot3_1371_shuf,self,,3,500,375,125,16,0,neither,57.10,792.48,0.0720,592.309,STEP off=224 halt=2
tot3_1376_shuf,self,,3,500,375,125,14,0,neither,55.89,792.48,0.0705,592.282,ITER d=4
tot3_1411_shuf,self,,3,500,375,125,107,0,neither,57.69,792.48,0.0728,594.438,STEP off=182 halt=2
tot3_1418_shuf,self,,3,500,375,125,141,0,neither,60.34,792.48,0.0761,594.427,STEP off=318 halt=4
tot3_1425_shuf,self,,3,500,375,125,59,0,neither,68.41,792.48,0.0863,592.605,STEP off=154 halt=157
tot3_1442_shuf,self,,3,500,375,125,16,0,neither,56.84,792.48,0.0717,592.286,STEP off=223 halt=0
tot3_1446_shuf,self,,3,500,375,125,13,0,neither,63.49,792.48,0.0801,592.275,STEP off=187 halt=15
tot3_1450_shuf,self,,3,500,375,125,14,0,neither,59.79,792.48,0.0754,592.369,STEP off=144 halt=4
tot3_1464_shuf,self,,3,500,375,125,99,0,neither,57.03,792.48,0.0720,594.455,STEP off=246 halt=0
tot3_1476_shuf,self,,3,500,375,125,242,0,neither,63.08,792.48,0.0796,594.463,STEP off=189 halt=8
tot3_1485_shuf,self,,3,500,375,125,238,0,neither,63.13,792.48,0.0797,594.463,STEP off=193 halt=8
tot3_1516_shuf,self,,3,500,375,125,70,0,neither,61.68,792.48,0.0778,594.094,STEP off=125 halt=22
tot3_1534_shuf,self,,3,500,375,125,295,0,neither,63.16,792.48,0.0797,594.207,STEP off=205 halt=18
tot3_1537_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,13.893,"DARY d=2 LOAD(R0,2) init=0"
tot3_1553_shuf,self,,3,500,375,125,14,0,neither,64.06,792.48,0.0808,592.318,STEP off=323 halt=12
tot3_1597_shuf,self,,3,500,375,125,203,0,neither,63.87,792.48,0.0806,594.162,STEP off=297 halt=18
tot3_1608_shuf,self,,3,500,375,125,11,0,neither,45.87,792.48,0.0579,592.320,P2H_ITER d=4 r0=1
tot3_1621_shuf,self,,3,500,375,125,15,0,neither,55.00,792.48,0.0694,592.298,STEP off=146 halt=0
tot3_1624_shuf,self,,3,500,375,125,22,0,neither,85.92,792.48,0.1084,592.400,NESTED_LOOP L=4
tot3_1626_shuf,self,,3,500,375,125,375,125,discovered,22.16,792.48,0.0280,57.115,CTX_X nr=1 d=6 perm=(0) out=R0 L=1
tot3_1642_shuf,self,,3,500,375,125,14,0,neither,56.30,792.48,0.0710,592.363,FUNC_L d=4
tot3_1646_shuf,self,,3,500,375,125,261,0,neither,63.46,792.48,0.0801,594.176,STEP off=239 halt=18
tot3_1678_shuf,self,,3,500,375,125,208,0,neither,56.32,792.48,0.0711,592.357,P2H_FUNC d=6 R0
tot3_1682_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,13.942,"DARY d=2 LOAD(R0,2) init=0"
tot3_1690_shuf,self,,3,500,375,125,70,0,neither,61.68,792.48,0.0778,594.132,STEP off=125 halt=22
tot3_1699_shuf,self,,3,500,375,125,375,125,discovered,21.43,792.48,0.0270,56.842,CTX_X nr=1 d=5 perm=(0) out=R0 L=1
tot3_1700_shuf,self,,3,500,375,125,375,125,discovered,17.95,792.48,0.0227,35.894,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
tot3_1710_shuf,self,,3,500,375,125,318,0,neither,65.15,792.48,0.0822,594.582,STEP off=309 halt=13
tot3_1713_shuf,self,,3,500,375,125,212,0,neither,61.41,792.48,0.0775,594.464,STEP off=116 halt=6
tot3_1714_shuf,self,,3,500,375,125,15,0,neither,65.53,792.48,0.0827,592.285,STEP off=320 halt=22
tot3_1721_shuf,self,,3,500,375,125,80,0,neither,55.33,792.48,0.0698,594.098,STEP off=172 halt=0
tot3_1727_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,14.087,"DARY d=2 LOAD(R0,2) init=0"
tot3_1756_shuf,self,,3,500,375,125,25,0,neither,64.74,792.48,0.0817,593.729,STEP off=277 halt=18
tot3_1784_shuf,self,,3,500,375,125,13,0,neither,60.35,792.48,0.0762,592.280,STEP off=217 halt=8
tot3_1817_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,13.667,"DARY d=2 LOAD(R0,2) init=0"
tot3_1842_shuf,self,,3,500,375,125,12,0,neither,49.42,792.48,0.0624,592.310,STEP off=8 halt=1
tot3_1874_shuf,self,,3,500,375,125,16,0,neither,61.99,792.48,0.0782,592.414,STEP off=82 halt=16
tot3_1897_shuf,self,,3,500,375,125,219,0,neither,63.77,792.48,0.0805,594.183,STEP off=281 halt=18
tot3_1940_shuf,self,,3,500,375,125,375,123,compressed_only,13.53,792.48,0.0171,13.791,"DARY d=2 LOAD(R0,2) init=0"
tot3_1942_shuf,self,,3,500,375,125,169,0,neither,64.08,792.48,0.0809,594.153,STEP off=331 halt=18
tot3_1943_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,13.934,"DARY d=2 LOAD(R0,2) init=0"
tot3_1962_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,14.199,DARY d=2 INC(R1) init=0
tot3_1966_shuf,self,,3,500,375,125,13,0,neither,52.89,792.48,0.0667,592.288,STEP off=85 halt=0
tot3_1973_shuf,self,,3,500,375,125,126,0,neither,55.32,792.48,0.0698,594.082,STEP off=171 halt=0
tot3_1981_shuf,self,,3,500,375,125,375,124,compressed_only,19.29,792.48,0.0243,58.231,CTX_X nr=1 d=3 perm=(0) out=R0 L=1
tot3_1982_shuf,self,,3,500,375,125,125,0,neither,49.64,792.48,0.0626,594.472,STEP off=0 halt=122
tot3_1998_shuf,self,,3,500,375,125,211,0,neither,61.51,792.48,0.0776,594.465,STEP off=122 halt=6
tot3_1999_shuf,self,,3,500,375,125,40,0,neither,26.90,792.48,0.0339,592.286,FUNC d=2
tot3_2025_shuf,self,,3,500,375,125,149,0,neither,60.76,792.48,0.0767,594.472,STEP off=235 halt=4
tot3_2029_shuf,self,,3,500,375,125,20,0,neither,77.99,792.48,0.0984,592.338,NESTED_LOOP L=4
tot3_2041_shuf,self,,3,500,375,125,15,0,neither,59.90,792.48,0.0756,592.343,STEP off=340 halt=2
tot3_2059_shuf,self,,3,500,375,125,375,124,compressed_only,13.53,792.48,0.0171,13.899,"DARY d=2 LOAD(R0,2) init=0"
tot3_2062_shuf,self,,3,500,375,125,60,0,neither,64.35,792.48,0.0812,594.265,STEP off=135 halt=66
tot3_2076_shuf,self,,3,500,375,125,15,0,neither,76.67,792.48,0.0967,592.294,P2H_ITER d=8 r0=2
tot3_2084_shuf,self,,3,500,375,125,264,0,neither,63.69,792.48,0.0804,594.118,STEP off=235 halt=20
tot3_2097_shuf,self,,3,500,375,125,375,125,discovered,90.38,792.48,0.1140,339.232,NESTED_LOOP L=5
tot3_2125_shuf,self,,3,500,375,125,85,0,neither,58.30,792.48,0.0736,594.152,STEP off=170 halt=1
tot3_2134_shuf,self,,3,500,375,125,138,0,neither,84.33,792.48,0.1064,594.389,NESTED_LOOP L=4
tot3_2151_shuf,self,,3,500,375,125,375,85,compressed_only,64.75,792.48,0.0817,321.973,STEP off=251 halt=13
tot3_2152_shuf,self,,3,500,375,125,133,0,neither,64.48,792.48,0.0814,594.176,STEP off=354 halt=20
tot3_2175_shuf,self,,3,500,375,125,180,0,neither,64.02,792.48,0.0808,594.163,STEP off=320 halt=18
eca_009_shuf,self,,2,500,375,125,17,0,neither,77.06,500.00,0.1541,600.066,WIDE_BIT nr=3 bit=255
eca_021_shuf,self,,2,500,375,125,18,0,neither,77.06,500.00,0.1541,613.704,WIDE_BIT nr=3 bit=255
eca_025_shuf,self,,2,500,375,125,20,0,neither,48.38,500.00,0.0968,600.082,FUNC_L d=4
eca_031_shuf,self,,2,500,375,125,17,0,neither,63.51,500.00,0.1270,616.992,WIDE_BIT nr=2 bit=187
eca_043_shuf,self,,2,500,375,125,15,0,neither,70.65,500.00,0.1413,591.857,P2H_ITER d=7 r0=2
eca_055_shuf,self,,2,500,375,125,19,0,neither,77.06,500.00,0.1541,600.074,WIDE_BIT nr=3 bit=255
eca_065_shuf,self,,2,500,375,125,16,0,neither,69.13,500.00,0.1383,600.082,WIDE_BIT nr=3 bit=255
eca_083_shuf,self,,2,500,375,125,16,0,neither,51.12,500.00,0.1022,591.808,ITER d=4
eca_085_shuf,self,,2,500,375,125,19,0,neither,60.51,500.00,0.1210,600.081,WIDE_BIT nr=2 bit=187
eca_095_shuf,self,,2,500,375,125,20,0,neither,109.25,500.00,0.2185,591.851,NESTED_LOOP L=6
eca_099_shuf,self,,2,500,375,125,15,0,neither,48.12,500.00,0.0962,591.947,P2H_ITER d=4 r0=2
eca_115_shuf,self,,2,500,375,125,26,0,neither,75.47,500.00,0.1509,611.498,WIDE_BIT nr=3 bit=255
eca_117_shuf,self,,2,500,375,125,16,0,neither,55.05,500.00,0.1101,591.903,FUNC_L d=4
eca_121_shuf,self,,2,500,375,125,17,0,neither,75.47,500.00,0.1509,614.751,WIDE_BIT nr=3 bit=255
eca_122_shuf,self,,2,500,375,125,16,0,neither,48.12,500.00,0.0962,613.590,FUNC_L d=4
eca_149_shuf,self,,2,500,375,125,17,0,neither,75.47,500.00,0.1509,600.087,WIDE_BIT nr=3 bit=255
eca_163_shuf,self,,2,500,375,125,21,0,neither,85.92,500.00,0.1718,592.584,NESTED_LOOP L=4
eca_178_shuf,self,,2,500,375,125,23,0,neither,74.87,500.00,0.1497,600.070,WIDE_BIT nr=3 bit=187
eca_193_shuf,self,,2,500,375,125,16,0,neither,70.11,500.00,0.1402,600.078,WIDE_BIT nr=3 bit=187
eca_214_shuf,self,,2,500,375,125,27,0,neither,82.75,500.00,0.1655,592.272,NESTED_LOOP L=4
