id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
A031347_a3,oeis_base,A031347,3,87,66,21,25,0,neither,63.81,137.89,0.4627,600.054,NESTED_LOOP L=3
A031347_a4,oeis_base,A031347,4,87,66,21,25,0,neither,63.81,174.00,0.3667,600.064,NESTED_LOOP L=3
A031443_a2,oeis_base,A031443,2,55,35,20,19,0,neither,52.78,55.00,0.9596,600.045,ITER d=4
A031443_a3,oeis_base,A031443,3,55,35,20,11,0,neither,59.96,87.17,0.6878,600.042,ITER d=4
A031443_a4,oeis_base,A031443,4,55,35,20,9,0,neither,52.41,110.00,0.4765,600.048,STEP off=31 halt=0
A033307_a2,oeis_base,A033307,2,104,78,26,17,0,neither,53.98,104.00,0.5191,600.070,FUNC_L d=5
A033307_a3,oeis_base,A033307,3,104,78,26,13,0,neither,51.44,164.84,0.3121,600.033,STEP off=9 halt=3
A033307_a4,oeis_base,A033307,4,104,78,26,11,0,neither,43.53,208.00,0.2093,600.054,FUNC d=4
A033308_a2,oeis_base,A033308,2,101,76,25,34,0,neither,83.73,101.00,0.8290,600.035,NESTED_LOOP L=4
A033308_a3,oeis_base,A033308,3,101,76,25,12,0,neither,50.58,160.08,0.3160,600.046,STEP off=22 halt=0
A033308_a4,oeis_base,A033308,4,101,76,25,12,0,neither,49.78,202.00,0.2464,600.043,ITER d=4
A033819_a2,oeis_base,A033819,2,47,27,20,23,0,neither,80.56,47.00,1.7141,600.121,NESTED_LOOP L=4
A033819_a3,oeis_base,A033819,3,47,27,20,11,0,neither,54.73,74.49,0.7347,600.037,FUNC_L d=5
A033819_a4,oeis_base,A033819,4,47,27,20,10,0,neither,54.73,94.00,0.5823,600.038,FUNC_L d=5
A035232_a2,oeis_base,A035232,2,105,79,26,20,0,neither,85.32,105.00,0.8125,600.056,NESTED_LOOP L=4
A035232_a3,oeis_base,A035232,3,105,79,26,12,0,neither,57.13,166.42,0.3433,600.038,STEP off=46 halt=4
A035232_a4,oeis_base,A035232,4,105,79,26,11,0,neither,54.54,210.00,0.2597,600.033,ITER_F L=4
A035327_a2,oeis_base,A035327,2,82,62,20,62,20,discovered,15.61,82.00,0.1904,10.011,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A035327_a3,oeis_base,A035327,3,82,62,20,62,20,discovered,57.13,129.97,0.4396,169.314,ITER_F L=4
A035327_a4,oeis_base,A035327,4,82,62,20,62,20,discovered,32.43,164.00,0.1977,43.393,CTX_X nr=1 d=3 perm=(2) out=R0 L=3
A036554_a2,oeis_base,A036554,2,59,39,20,39,20,discovered,13.45,59.00,0.2280,10.213,DARY d=2 INC(R1) init=0
A036554_a3,oeis_base,A036554,3,59,39,20,12,0,neither,44.53,93.51,0.4762,600.035,FUNC d=4
A036554_a4,oeis_base,A036554,4,59,39,20,13,0,neither,62.98,118.00,0.5337,600.050,ITER_L d=5
A036952_a2,oeis_base,A036952,2,53,33,20,33,20,discovered,13.45,53.00,0.2538,10.109,"DARY d=2 LOAD(R0,1) init=0"
A036952_a3,oeis_base,A036952,3,53,33,20,13,0,neither,56.73,84.00,0.6754,600.053,FUNC_L d=5
A036952_a4,oeis_base,A036952,4,53,33,20,11,0,neither,54.47,106.00,0.5138,600.052,STEP off=21 halt=3
A037274_a2,oeis_base,A037274,2,48,28,20,28,20,discovered,17.86,48.00,0.3722,16.202,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A037274_a3,oeis_base,A037274,3,48,28,20,11,0,neither,54.73,76.08,0.7194,600.361,FUNC_L d=5
A037274_a4,oeis_base,A037274,4,48,28,20,9,0,neither,53.73,96.00,0.5597,600.049,FUNC_L d=5
A038618_a2,oeis_base,A038618,2,58,38,20,38,20,discovered,15.03,58.00,0.2592,10.011,"DARY d=2 MUL_C(R1,R0,1) init=0"
A038618_a3,oeis_base,A038618,3,58,38,20,15,0,neither,53.62,91.93,0.5832,600.038,STEP off=24 halt=4
A038618_a4,oeis_base,A038618,4,58,38,20,10,0,neither,50.78,116.00,0.4377,600.039,ITER d=4
A039996_a2,oeis_base,A039996,2,105,79,26,19,0,neither,69.65,105.00,0.6633,600.041,WIDE_BIT nr=3 bit=39
A039996_a3,oeis_base,A039996,3,105,79,26,10,0,neither,54.35,166.42,0.3266,600.040,STEP off=74 halt=0
A039996_a4,oeis_base,A039996,4,105,79,26,9,0,neither,59.75,210.00,0.2845,600.046,FUNC_L d=5
A043096_a2,oeis_base,A043096,2,109,82,27,82,10,compressed_only,65.81,109.00,0.6038,139.065,NESTED_LOOP L=3
A043096_a3,oeis_base,A043096,3,109,82,27,82,9,compressed_only,65.81,172.76,0.3809,74.460,NESTED_LOOP L=3
A043096_a4,oeis_base,A043096,4,109,82,27,82,9,compressed_only,65.81,218.00,0.3019,80.709,NESTED_LOOP L=3
A043529_a2,oeis_base,A043529,2,91,69,22,69,22,discovered,46.78,91.00,0.5140,18.590,FUNC_L d=4
A043529_a3,oeis_base,A043529,3,91,69,22,69,22,discovered,85.32,144.23,0.5915,86.267,NESTED_LOOP L=4
A043529_a4,oeis_base,A043529,4,91,69,22,69,22,discovered,85.32,182.00,0.4688,71.447,NESTED_LOOP L=4
A043537_a2,oeis_base,A043537,2,90,68,22,21,0,neither,76.72,90.00,0.8524,600.040,WIDE_BIT nr=3 bit=255
A043537_a3,oeis_base,A043537,3,90,68,22,21,0,neither,44.59,142.65,0.3126,600.037,STEP off=1 halt=1
A043537_a4,oeis_base,A043537,4,90,68,22,21,0,neither,44.59,180.00,0.2477,600.038,STEP off=1 halt=1
A044813_a2,oeis_base,A044813,2,59,39,20,20,0,neither,73.55,59.00,1.2465,600.065,WIDE_BIT nr=3 bit=255
A044813_a3,oeis_base,A044813,3,59,39,20,15,0,neither,48.53,93.51,0.5189,600.041,ITER d=4
A044813_a4,oeis_base,A044813,4,59,39,20,11,0,neither,49.11,118.00,0.4162,600.030,ITER d=3
A045918_a2,oeis_base,A045918,2,48,28,20,28,20,discovered,15.61,48.00,0.3253,10.014,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A045918_a3,oeis_base,A045918,3,48,28,20,22,0,neither,101.72,76.08,1.3370,600.038,NESTED_LOOP L=5
A045918_a4,oeis_base,A045918,4,48,28,20,13,0,neither,54.38,96.00,0.5664,600.044,FUNC_L d=4
A046034_a2,oeis_base,A046034,2,57,37,20,37,20,discovered,28.73,57.00,0.5040,57.043,FUNC d=2
A046034_a3,oeis_base,A046034,3,57,37,20,11,0,neither,48.16,90.34,0.5331,600.036,STEP off=8 halt=1
A046034_a4,oeis_base,A046034,4,57,37,20,9,0,neither,52.93,114.00,0.4643,600.036,STEP off=17 halt=1
A046704_a2,oeis_base,A046704,2,58,38,20,38,20,discovered,15.03,58.00,0.2592,10.016,"DARY d=2 MUL_C(R1,R0,1) init=0"
A046704_a3,oeis_base,A046704,3,58,38,20,11,0,neither,50.78,91.93,0.5523,600.054,ITER d=4
A046704_a4,oeis_base,A046704,4,58,38,20,10,0,neither,71.75,116.00,0.6186,600.039,ITER_L d=5
A048724_a2,oeis_base,A048724,2,65,45,20,45,20,discovered,15.61,65.00,0.2402,10.009,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A048724_a3,oeis_base,A048724,3,65,45,20,45,20,discovered,28.73,103.02,0.2789,26.098,FUNC d=2
A048724_a4,oeis_base,A048724,4,65,45,20,45,20,discovered,18.78,130.00,0.1445,10.082,"DARY d=5 SUB(R0,R1,R0) init=0"
A049345_a2,oeis_base,A049345,2,52,32,20,32,20,discovered,15.61,52.00,0.3003,10.016,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A049345_a3,oeis_base,A049345,3,52,32,20,30,0,neither,46.53,82.42,0.5645,600.035,FUNC d=4
A049345_a4,oeis_base,A049345,4,52,32,20,32,20,discovered,25.73,104.00,0.2474,41.589,FUNC d=2
A049445_a2,oeis_base,A049445,2,59,39,20,23,0,neither,55.73,59.00,0.9446,600.011,FUNC_L d=5
A049445_a3,oeis_base,A049445,3,59,39,20,11,0,neither,59.73,93.51,0.6388,600.036,ITER_L d=5
A049445_a4,oeis_base,A049445,4,59,39,20,10,0,neither,45.53,118.00,0.3858,600.033,FUNC d=4
A051885_a2,oeis_base,A051885,2,50,30,20,30,20,not_compressed_predicted,34.09,50.00,0.6819,18.264,FUNC d=3
A051885_a3,oeis_base,A051885,3,50,30,20,30,20,discovered,15.61,79.25,0.1970,10.082,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A051885_a4,oeis_base,A051885,4,50,30,20,27,0,neither,88.49,100.00,0.8849,600.036,NESTED_LOOP L=4
A052224_a2,oeis_base,A052224,2,54,34,20,29,0,neither,53.98,54.00,0.9997,600.036,FUNC_L d=5
A052224_a3,oeis_base,A052224,3,54,34,20,34,20,discovered,13.45,85.59,0.1571,10.111,"DARY d=2 LOAD(R0,1) init=0"
A052224_a4,oeis_base,A052224,4,54,34,20,17,0,neither,45.53,108.00,0.4215,600.037,FUNC d=4
A052382_a2,oeis_base,A052382,2,93,70,23,70,23,discovered,34.09,93.00,0.3666,20.753,FUNC d=3
A052382_a3,oeis_base,A052382,3,93,70,23,70,14,compressed_only,21.22,147.40,0.1439,18.231,"DARY d=9 ADD(R1,R0,R0) init=1"
A052382_a4,oeis_base,A052382,4,93,70,23,70,20,compressed_only,67.33,186.00,0.3620,39.270,ITER_L d=5
A053645_a2,oeis_base,A053645,2,84,63,21,63,21,discovered,17.86,84.00,0.2127,14.916,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
A053645_a3,oeis_base,A053645,3,84,63,21,63,21,discovered,54.54,133.14,0.4097,60.718,ITER d=4
A053645_a4,oeis_base,A053645,4,84,63,21,63,21,discovered,36.09,168.00,0.2148,51.804,FUNC d=3
A053735_a2,oeis_base,A053735,2,105,79,26,79,26,discovered,15.61,105.00,0.1487,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A053735_a3,oeis_base,A053735,3,105,79,26,79,26,discovered,17.37,166.42,0.1044,17.856,"DARY d=3 ADD(R1,R0,R0) init=0"
A053735_a4,oeis_base,A053735,4,105,79,26,79,26,discovered,17.37,210.00,0.0827,18.063,"DARY d=3 ADD(R1,R0,R0) init=0"
A054055_a2,oeis_base,A054055,2,105,79,26,79,23,neither,86.90,105.00,0.8276,144.033,NESTED_LOOP L=4
A054055_a3,oeis_base,A054055,3,105,79,26,23,0,neither,85.32,166.42,0.5126,600.035,NESTED_LOOP L=4
A054055_a4,oeis_base,A054055,4,105,79,26,21,0,neither,54.38,210.00,0.2589,600.028,FUNC_L d=4
A055012_a2,oeis_base,A055012,2,60,40,20,40,20,discovered,20.46,60.00,0.3410,11.684,"DARY d=10 ADD(R1,R0,R0) init=0"
A055012_a3,oeis_base,A055012,3,60,40,20,40,20,discovered,15.61,95.10,0.1642,10.075,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A055012_a4,oeis_base,A055012,4,60,40,20,20,0,neither,86.90,120.00,0.7242,600.062,NESTED_LOOP L=4
A055641_a2,oeis_base,A055641,2,106,80,26,80,20,compressed_only,35.09,106.00,0.3311,18.101,FUNC d=3
A055641_a3,oeis_base,A055641,3,106,80,26,80,20,compressed_only,35.09,168.01,0.2089,17.192,FUNC d=3
A055641_a4,oeis_base,A055641,4,106,80,26,80,20,compressed_only,35.09,212.00,0.1655,17.847,FUNC d=3
A055642_a2,oeis_base,A055642,2,121,91,30,91,30,discovered,17.29,121.00,0.1429,16.233,DARY d=10 INC(R0) init=0
A055642_a3,oeis_base,A055642,3,121,91,30,91,30,discovered,17.29,191.78,0.0902,17.254,DARY d=10 INC(R0) init=0
A055642_a4,oeis_base,A055642,4,121,91,30,91,30,discovered,17.29,242.00,0.0714,16.268,DARY d=10 INC(R0) init=0
A056964_a2,oeis_base,A056964,2,65,45,20,45,20,not_compressed_predicted,80.56,65.00,1.2394,141.534,NESTED_LOOP L=4
A056964_a3,oeis_base,A056964,3,65,45,20,45,20,discovered,18.19,103.02,0.1765,10.080,"DARY d=4 SUB(R0,R1,R0) init=0"
A056964_a4,oeis_base,A056964,4,65,45,20,13,0,neither,52.76,130.00,0.4058,600.046,STEP off=36 halt=0
A057889_a2,oeis_base,A057889,2,72,52,20,52,20,discovered,15.61,72.00,0.2169,10.009,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A057889_a3,oeis_base,A057889,3,72,52,20,29,0,neither,88.49,114.12,0.7754,600.030,NESTED_LOOP L=4
A057889_a4,oeis_base,A057889,4,72,52,20,52,20,discovered,88.49,144.00,0.6145,94.716,NESTED_LOOP L=4
A059893_a2,oeis_base,A059893,2,71,51,20,51,20,not_compressed_predicted,60.58,71.00,0.8533,60.145,FUNC_L d=5
A059893_a3,oeis_base,A059893,3,71,51,20,16,0,neither,43.53,112.53,0.3868,600.033,FUNC d=4
A059893_a4,oeis_base,A059893,4,71,51,20,7,0,neither,49.53,142.00,0.3488,600.038,ITER d=4
A059897_a2,oeis_base,A059897,2,81,61,20,18,0,neither,64.78,81.00,0.7997,600.035,WIDE_BIT nr=2 bit=255
A059897_a3,oeis_base,A059897,3,81,61,20,13,0,neither,60.98,128.38,0.4750,600.057,ITER_L d=5
A059897_a4,oeis_base,A059897,4,81,61,20,9,0,neither,51.53,162.00,0.3181,600.058,ITER d=4
A062028_a2,oeis_base,A062028,2,71,51,20,51,20,discovered,27.73,71.00,0.3905,26.051,FUNC d=2
A062028_a3,oeis_base,A062028,3,71,51,20,51,20,discovered,18.19,112.53,0.1616,10.075,"DARY d=4 SUB(R0,R1,R0) init=0"
A062028_a4,oeis_base,A062028,4,71,51,20,51,20,discovered,46.53,142.00,0.3277,29.555,FUNC d=4
A062756_a2,oeis_base,A062756,2,105,79,26,79,26,discovered,15.61,105.00,0.1487,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A062756_a3,oeis_base,A062756,3,105,79,26,79,26,discovered,55.13,166.42,0.3313,53.652,FUNC_L d=4
A062756_a4,oeis_base,A062756,4,105,79,26,79,26,discovered,56.71,210.00,0.2701,54.581,FUNC_L d=4
A064547_a2,oeis_base,A064547,2,105,79,26,20,0,neither,71.40,105.00,0.6800,600.049,NESTED_LOOP L=4
A064547_a3,oeis_base,A064547,3,105,79,26,15,0,neither,51.49,166.42,0.3094,600.044,STEP off=32 halt=0
A064547_a4,oeis_base,A064547,4,105,79,26,14,0,neither,45.53,210.00,0.2168,600.070,FUNC d=4
A065720_a2,oeis_base,A065720,2,50,30,20,30,20,discovered,13.45,50.00,0.2690,10.087,"DARY d=2 LOAD(R0,1) init=0"
A065720_a3,oeis_base,A065720,3,50,30,20,15,0,neither,56.73,79.25,0.7159,600.061,FUNC_L d=5
A065720_a4,oeis_base,A065720,4,50,30,20,11,0,neither,54.47,100.00,0.5447,600.067,STEP off=21 halt=3
A065727_a2,oeis_base,A065727,2,49,29,20,29,20,discovered,15.03,49.00,0.3068,10.013,"DARY d=2 MUL_C(R1,R0,1) init=0"
A065727_a3,oeis_base,A065727,3,49,29,20,29,20,discovered,24.73,77.66,0.3184,15.080,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
A065727_a4,oeis_base,A065727,4,49,29,20,9,0,neither,50.25,98.00,0.5128,600.054,STEP off=29 halt=0
A068407_a2,oeis_base,A068407,2,57,37,20,29,0,neither,86.90,57.00,1.5246,600.053,NESTED_LOOP L=4
A068407_a3,oeis_base,A068407,3,57,37,20,14,0,neither,48.53,90.34,0.5371,600.053,ITER d=4
A068407_a4,oeis_base,A068407,4,57,37,20,14,0,neither,54.38,114.00,0.4770,600.046,FUNC_L d=4
A069010_a2,oeis_base,A069010,2,94,71,23,21,0,neither,74.57,94.00,0.7933,600.061,NESTED_LOOP L=4
A069010_a3,oeis_base,A069010,3,94,71,23,21,0,neither,101.72,148.99,0.6827,600.053,NESTED_LOOP L=5
A069010_a4,oeis_base,A069010,4,94,71,23,21,0,neither,101.72,188.00,0.5410,600.053,NESTED_LOOP L=5
A072495_a2,oeis_base,A072495,2,70,50,20,23,0,neither,85.32,70.00,1.2188,600.055,NESTED_LOOP L=4
A072495_a3,oeis_base,A072495,3,70,50,20,14,0,neither,55.82,110.95,0.5031,600.060,STEP off=31 halt=5
A072495_a4,oeis_base,A072495,4,70,50,20,16,0,neither,58.73,140.00,0.4195,600.056,FUNC_L d=5
A075928_a2,oeis_base,A075928,2,47,27,20,27,20,not_compressed_predicted,55.96,47.00,1.1907,66.812,FUNC_L d=4
A075928_a3,oeis_base,A075928,3,47,27,20,21,0,neither,88.49,74.49,1.1878,600.064,NESTED_LOOP L=4
A075928_a4,oeis_base,A075928,4,47,27,20,16,0,neither,62.92,94.00,0.6693,600.038,FUNC_L d=5
A078972_a2,oeis_base,A078972,2,55,35,20,35,20,discovered,27.68,55.00,0.5033,42.790,"CTX_X nr=2 d=4 perm=(1,3) out=R0 L=1"
A078972_a3,oeis_base,A078972,3,55,35,20,10,0,neither,43.53,87.17,0.4993,600.034,FUNC d=4
A078972_a4,oeis_base,A078972,4,55,35,20,8,0,neither,44.53,110.00,0.4048,600.041,FUNC_L d=4
A085104_a2,oeis_base,A085104,2,44,24,20,24,20,discovered,13.45,44.00,0.3057,10.081,"DARY d=2 LOAD(R0,1) init=0"
A085104_a3,oeis_base,A085104,3,44,24,20,24,19,neither,53.73,69.74,0.7705,66.991,FUNC_L d=5
A085104_a4,oeis_base,A085104,4,44,24,20,11,0,neither,49.34,88.00,0.5607,600.047,STEP off=20 halt=0
A090707_a2,oeis_base,A090707,2,44,24,20,24,20,discovered,15.03,44.00,0.3417,10.016,"DARY d=2 MUL_C(R1,R0,1) init=0"
A090707_a3,oeis_base,A090707,3,44,24,20,11,0,neither,53.78,69.74,0.7711,600.094,ITER d=4
A090707_a4,oeis_base,A090707,4,44,24,20,14,0,neither,58.38,88.00,0.6634,600.064,ITER d=4
A091924_a2,oeis_base,A091924,2,49,29,20,29,20,discovered,15.03,49.00,0.3068,10.017,"DARY d=2 MUL_C(R1,R0,1) init=0"
A091924_a3,oeis_base,A091924,3,49,29,20,10,0,neither,52.01,77.66,0.6697,600.062,STEP off=16 halt=2
A091924_a4,oeis_base,A091924,4,49,29,20,11,0,neither,39.34,98.00,0.4015,600.060,ITER d=3
A101211_a2,oeis_base,A101211,2,105,79,26,23,0,neither,66.48,105.00,0.6331,600.057,WIDE_BIT nr=3 bit=39
A101211_a3,oeis_base,A101211,3,105,79,26,19,0,neither,53.92,166.42,0.3240,600.082,STEP off=4 halt=12
A101211_a4,oeis_base,A101211,4,105,79,26,24,0,neither,61.86,210.00,0.2946,600.069,STEP off=36 halt=35
A102370_a2,oeis_base,A102370,2,68,48,20,48,20,discovered,15.61,68.00,0.2296,10.011,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A102370_a3,oeis_base,A102370,3,68,48,20,13,0,neither,53.07,107.78,0.4924,600.075,STEP off=37 halt=2
A102370_a4,oeis_base,A102370,4,68,48,20,48,20,discovered,18.78,136.00,0.1381,10.119,"DARY d=5 SUB(R0,R1,R0) init=0"
A109812_a2,oeis_base,A109812,2,71,51,20,22,0,neither,75.13,71.00,1.0582,600.047,WIDE_BIT nr=3 bit=255
A109812_a3,oeis_base,A109812,3,71,51,20,13,0,neither,43.59,112.53,0.3874,600.062,STEP off=0 halt=1
A109812_a4,oeis_base,A109812,4,71,51,20,8,0,neither,44.53,142.00,0.3136,600.083,FUNC d=4
A117828_a2,oeis_base,A117828,2,71,51,20,42,0,neither,55.83,71.00,0.7864,600.011,WIDE_BIT nr=2 bit=25
A117828_a3,oeis_base,A117828,3,71,51,20,51,20,discovered,15.61,112.53,0.1388,10.097,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A117828_a4,oeis_base,A117828,4,71,51,20,17,0,neither,54.09,142.00,0.3809,600.062,STEP off=13 halt=4
A122840_a2,oeis_base,A122840,2,105,79,26,79,25,compressed_only,42.53,105.00,0.4050,22.739,FUNC d=4
A122840_a3,oeis_base,A122840,3,105,79,26,79,25,compressed_only,36.09,166.42,0.2169,19.095,FUNC d=3
A122840_a4,oeis_base,A122840,4,105,79,26,79,25,compressed_only,42.53,210.00,0.2025,19.496,FUNC d=4
A125134_a2,oeis_base,A125134,2,65,45,20,18,0,neither,73.55,65.00,1.1315,600.038,WIDE_BIT nr=3 bit=255
A125134_a3,oeis_base,A125134,3,65,45,20,11,0,neither,44.59,103.02,0.4328,600.055,STEP off=1 halt=0
A125134_a4,oeis_base,A125134,4,65,45,20,11,0,neither,50.93,130.00,0.3917,600.077,STEP off=17 halt=0
A136522_a2,oeis_base,A136522,2,99,75,24,22,0,neither,63.78,99.00,0.6442,600.043,WIDE_BIT nr=2 bit=255
A136522_a3,oeis_base,A136522,3,99,75,24,75,24,discovered,82.15,156.91,0.5235,183.382,NESTED_LOOP L=4
A136522_a4,oeis_base,A136522,4,99,75,24,22,0,neither,80.56,198.00,0.4069,600.074,NESTED_LOOP L=4
A156552_a2,oeis_base,A156552,2,67,47,20,47,20,discovered,15.61,67.00,0.2331,10.012,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A156552_a3,oeis_base,A156552,3,67,47,20,13,0,neither,45.53,106.19,0.4287,600.047,FUNC d=4
A156552_a4,oeis_base,A156552,4,67,47,20,47,20,discovered,38.09,134.00,0.2843,26.518,FUNC d=3
A161903_a2,oeis_base,A161903,2,101,76,25,76,25,discovered,15.61,101.00,0.1546,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A161903_a3,oeis_base,A161903,3,101,76,25,76,25,discovered,85.32,160.08,0.5330,85.469,NESTED_LOOP L=4
A161903_a4,oeis_base,A161903,4,101,76,25,76,25,discovered,43.91,202.00,0.2174,51.878,"CTX_X nr=2 d=4 perm=(0,1) out=R0 L=3"
A163511_a2,oeis_base,A163511,2,65,45,20,45,20,discovered,19.20,65.00,0.2954,54.163,CTX_X nr=1 d=3 perm=(2) out=R0 L=1
A163511_a3,oeis_base,A163511,3,65,45,20,11,0,neither,51.53,103.02,0.5002,600.103,ITER d=4
A163511_a4,oeis_base,A163511,4,65,45,20,9,0,neither,73.30,130.00,0.5639,600.103,ITER_F L=5
A175298_a2,oeis_base,A175298,2,73,53,20,53,20,discovered,15.03,73.00,0.2059,10.020,"DARY d=2 MUL_C(R1,R0,1) init=0"
A175298_a3,oeis_base,A175298,3,73,53,20,18,0,neither,47.53,115.70,0.4108,600.103,FUNC_L d=4
A175298_a4,oeis_base,A175298,4,73,53,20,44,0,neither,85.32,146.00,0.5844,600.074,NESTED_LOOP L=4
A179016_a2,oeis_base,A179016,2,61,41,20,17,0,neither,43.53,61.00,0.7136,600.078,FUNC d=4
A179016_a3,oeis_base,A179016,3,61,41,20,11,0,neither,47.53,96.68,0.4916,600.104,ITER d=4
A179016_a4,oeis_base,A179016,4,61,41,20,10,0,neither,57.55,122.00,0.4717,600.110,FUNC_L d=5
A206913_a2,oeis_base,A206913,2,69,49,20,49,20,discovered,15.03,69.00,0.2179,10.020,"DARY d=2 MUL_C(R1,R0,1) init=0"
A206913_a3,oeis_base,A206913,3,69,49,20,17,0,neither,54.98,109.36,0.5027,600.084,FUNC_L d=5
A206913_a4,oeis_base,A206913,4,69,49,20,27,0,neither,97.72,138.00,0.7081,600.126,NESTED_LOOP L=5
A206914_a2,oeis_base,A206914,2,68,48,20,48,20,discovered,15.03,68.00,0.2211,10.018,"DARY d=2 MUL_C(R1,R0,1) init=0"
A206914_a3,oeis_base,A206914,3,68,48,20,18,0,neither,47.53,107.78,0.4410,600.091,FUNC_L d=4
A206914_a4,oeis_base,A206914,4,68,48,20,16,0,neither,47.53,136.00,0.3495,600.067,ITER d=4
A225901_a2,oeis_base,A225901,2,83,63,20,63,20,discovered,15.61,83.00,0.1881,10.015,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A225901_a3,oeis_base,A225901,3,83,63,20,63,20,discovered,17.86,131.55,0.1358,18.608,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A225901_a4,oeis_base,A225901,4,83,63,20,63,20,discovered,56.73,166.00,0.3418,27.561,FUNC_L d=5
A233564_a2,oeis_base,A233564,2,62,42,20,20,0,neither,85.32,62.00,1.3761,600.085,NESTED_LOOP L=4
A233564_a3,oeis_base,A233564,3,62,42,20,11,0,neither,36.09,98.27,0.3673,600.281,FUNC d=3
A233564_a4,oeis_base,A233564,4,62,42,20,13,0,neither,43.52,124.00,0.3510,600.061,FUNC_L d=3
A235265_a2,oeis_base,A235265,2,51,31,20,31,20,discovered,13.45,51.00,0.2637,10.137,"DARY d=2 LOAD(R0,1) init=0"
A235265_a3,oeis_base,A235265,3,51,31,20,31,20,discovered,15.03,80.83,0.1860,10.178,"DARY d=2 MUL_C(R1,R0,1) init=0"
A235265_a4,oeis_base,A235265,4,51,31,20,8,0,neither,50.25,102.00,0.4927,600.067,STEP off=29 halt=0
A235266_a2,oeis_base,A235266,2,64,44,20,44,20,discovered,15.03,64.00,0.2349,10.017,"DARY d=2 MUL_C(R1,R0,1) init=0"
A235266_a3,oeis_base,A235266,3,64,44,20,12,0,neither,54.05,101.44,0.5328,600.197,STEP off=24 halt=2
A235266_a4,oeis_base,A235266,4,64,44,20,9,0,neither,58.38,128.00,0.4561,600.089,ITER d=4
A235394_a2,oeis_base,A235394,2,52,32,20,32,20,discovered,15.03,52.00,0.2891,10.039,"DARY d=2 MUL_C(R1,R0,1) init=0"
A235394_a3,oeis_base,A235394,3,52,32,20,11,0,neither,51.41,82.42,0.6238,600.049,STEP off=31 halt=0
A235394_a4,oeis_base,A235394,4,52,32,20,8,0,neither,50.25,104.00,0.4832,600.061,STEP off=29 halt=0
A235395_a2,oeis_base,A235395,2,49,29,20,29,20,discovered,15.03,49.00,0.3068,10.015,"DARY d=2 MUL_C(R1,R0,1) init=0"
A235395_a3,oeis_base,A235395,3,49,29,20,10,0,neither,48.68,77.66,0.6268,600.059,STEP off=10 halt=1
A235395_a4,oeis_base,A235395,4,49,29,20,12,0,neither,48.78,98.00,0.4977,600.063,ITER d=4
A235461_a2,oeis_base,A235461,2,40,20,20,20,20,discovered,13.45,40.00,0.3362,10.063,"DARY d=2 LOAD(R0,1) init=0"
A235461_a3,oeis_base,A235461,3,40,20,20,12,0,neither,54.73,63.40,0.8633,600.065,FUNC_L d=5
A235461_a4,oeis_base,A235461,4,40,20,20,20,20,discovered,13.45,80.00,0.1681,10.140,"DARY d=2 LOAD(R0,1) init=0"
A235482_a2,oeis_base,A235482,2,61,41,20,41,20,discovered,15.03,61.00,0.2465,10.016,"DARY d=2 MUL_C(R1,R0,1) init=0"
A235482_a3,oeis_base,A235482,3,61,41,20,9,0,neither,51.90,96.68,0.5368,600.041,STEP off=11 halt=1
A235482_a4,oeis_base,A235482,4,61,41,20,9,0,neither,49.16,122.00,0.4030,600.042,STEP off=8 halt=0
A255577_a2,oeis_base,A255577,2,49,29,20,27,0,neither,80.56,49.00,1.6441,600.038,NESTED_LOOP L=4
A255577_a3,oeis_base,A255577,3,49,29,20,10,0,neither,50.80,77.66,0.6541,600.041,STEP off=24 halt=0
A255577_a4,oeis_base,A255577,4,49,29,20,9,0,neither,55.73,98.00,0.5687,600.057,FUNC_L d=5
A261423_a2,oeis_base,A261423,2,79,59,20,33,0,neither,53.54,79.00,0.6777,600.029,FUNC_L d=4
A261423_a3,oeis_base,A261423,3,79,59,20,21,0,neither,63.81,125.21,0.5096,600.031,NESTED_LOOP L=3
A261423_a4,oeis_base,A261423,4,79,59,20,21,0,neither,85.32,158.00,0.5400,600.031,NESTED_LOOP L=4
A262038_a2,oeis_base,A262038,2,77,57,20,24,0,neither,85.32,77.00,1.1080,600.026,NESTED_LOOP L=4
