id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
tot3_0000,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.090,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0001,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,13.946,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0002,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.227,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0003,totalistic_3state,,3,500,375,125,375,125,discovered,15.70,792.48,0.0198,23.798,DARY d=2 DEC(R0) init=2
tot3_0004,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,18.986,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0005,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,18.027,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0006,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,12.416,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0007,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,19.540,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0008,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,15.188,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0009,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.094,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0010,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,14.205,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0011,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,15.202,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0012,totalistic_3state,,3,500,375,125,375,125,discovered,46.78,792.48,0.0590,13.144,FUNC_L d=4
tot3_0013,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,17.653,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0014,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,18.466,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0015,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,12.587,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0016,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.621,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0017,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,12.045,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0018,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.216,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0019,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,14.587,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0020,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.170,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0021,totalistic_3state,,3,500,375,125,375,125,discovered,80.56,792.48,0.1017,422.097,NESTED_LOOP L=4
tot3_0022,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,17.788,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0023,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,17.605,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0024,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,12.551,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0025,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,17.634,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0026,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,12.397,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0027,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.087,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0028,totalistic_3state,,3,500,375,125,375,125,discovered,64.81,792.48,0.0818,214.118,NESTED_LOOP L=3
tot3_0029,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.452,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0030,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.222,"DARY d=2 LOAD(R0,1) init=0"
tot3_0031,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.211,"DARY d=2 LOAD(R0,1) init=0"
tot3_0032,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.209,"DARY d=2 LOAD(R0,1) init=0"
tot3_0033,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.517,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0034,totalistic_3state,,3,500,375,125,10,0,neither,62.09,792.48,0.0784,600.063,STEP off=204 halt=13
tot3_0035,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,17.096,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0036,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.095,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0037,totalistic_3state,,3,500,375,125,375,125,discovered,20.43,792.48,0.0258,42.474,CTX_X nr=1 d=4 perm=(0) out=R0 L=1
tot3_0038,totalistic_3state,,3,500,375,125,16,0,neither,59.09,792.48,0.0746,600.061,STEP off=290 halt=3
tot3_0039,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.234,"DARY d=2 LOAD(R0,1) init=0"
tot3_0040,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.209,"DARY d=2 LOAD(R0,1) init=0"
tot3_0041,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.222,"DARY d=2 LOAD(R0,1) init=0"
tot3_0042,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,14.804,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0043,totalistic_3state,,3,500,375,125,21,0,neither,83.73,792.48,0.1057,600.462,NESTED_LOOP L=4
tot3_0044,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,12.481,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0045,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.116,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0046,totalistic_3state,,3,500,375,125,13,0,neither,60.97,792.48,0.0769,600.047,STEP off=299 halt=4
tot3_0047,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,12.574,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0048,totalistic_3state,,3,500,375,125,12,0,neither,59.40,792.48,0.0750,600.061,STEP off=203 halt=3
tot3_0049,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.249,"DARY d=2 LOAD(R0,1) init=0"
tot3_0050,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.223,"DARY d=2 LOAD(R0,1) init=0"
tot3_0051,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.456,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0052,totalistic_3state,,3,500,375,125,21,0,neither,83.73,792.48,0.1057,600.085,NESTED_LOOP L=4
tot3_0053,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,12.201,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0054,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.089,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0055,totalistic_3state,,3,500,375,125,375,125,discovered,20.43,792.48,0.0258,43.937,CTX_X nr=1 d=4 perm=(3) out=R0 L=1
tot3_0056,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.291,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0057,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,17.483,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0058,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.680,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0059,totalistic_3state,,3,500,375,125,375,125,discovered,31.09,792.48,0.0392,16.952,CTX_X nr=1 d=2 perm=(1) out=R0 L=3
tot3_0060,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,13.035,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0061,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,14.277,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0062,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,12.533,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0063,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.089,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0064,totalistic_3state,,3,500,375,125,375,125,discovered,22.07,792.48,0.0279,43.056,CTX_X nr=1 d=6 perm=(5) out=R0 L=1
tot3_0065,totalistic_3state,,3,500,375,125,13,0,neither,55.80,792.48,0.0704,600.061,STEP off=92 halt=1
tot3_0066,totalistic_3state,,3,500,375,125,13,0,neither,41.53,792.48,0.0524,600.047,FUNC d=4
tot3_0067,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,17.512,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0068,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,22.142,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0069,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,12.407,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0070,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,13.615,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0071,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,12.074,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0072,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.084,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0073,totalistic_3state,,3,500,375,125,375,125,discovered,54.73,792.48,0.0691,43.960,FUNC_L d=5
tot3_0074,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,12.060,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0075,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,16.793,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0076,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.608,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0077,totalistic_3state,,3,500,375,125,375,125,discovered,40.34,792.48,0.0509,16.401,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=3"
tot3_0078,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,11.899,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0079,totalistic_3state,,3,500,375,125,375,125,discovered,39.77,792.48,0.0502,43.084,"CTX_X nr=2 d=6 perm=(3,5) out=R0 L=2"
tot3_0080,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,11.823,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0081,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.096,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0082,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,12.324,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0083,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,11.601,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0084,totalistic_3state,,3,500,375,125,375,125,discovered,15.70,792.48,0.0198,21.388,DARY d=2 DEC(R0) init=2
tot3_0085,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.250,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0086,totalistic_3state,,3,500,375,125,11,0,neither,59.17,792.48,0.0747,600.078,STEP off=303 halt=1
tot3_0087,totalistic_3state,,3,500,375,125,375,125,discovered,19.20,792.48,0.0242,57.168,CTX_X nr=1 d=3 perm=(0) out=R0 L=1
tot3_0088,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,39.070,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0089,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,26.712,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0090,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.240,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0091,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,22.584,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0092,totalistic_3state,,3,500,375,125,11,0,neither,34.09,792.48,0.0430,1211.243,FUNC d=3
tot3_0093,totalistic_3state,,3,500,375,125,375,125,discovered,46.78,792.48,0.0590,45.384,FUNC_L d=4
tot3_0094,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,70.828,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0095,totalistic_3state,,3,500,375,125,14,0,neither,63.71,792.48,0.0804,2744.762,STEP off=298 halt=8
tot3_0096,totalistic_3state,,3,500,375,125,11,0,neither,58.99,792.48,0.0744,1026.054,STEP off=302 halt=4
tot3_0097,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,53.443,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0098,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,44.141,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0099,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.147,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0100,totalistic_3state,,3,500,375,125,9,0,neither,48.53,792.48,0.0612,931.318,ITER d=4
tot3_0101,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,68.190,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0102,totalistic_3state,,3,500,375,125,11,0,neither,39.09,792.48,0.0493,1016.425,ITER d=3
tot3_0103,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,216.676,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0104,totalistic_3state,,3,500,375,125,10,0,neither,53.08,792.48,0.0670,600.069,STEP off=27 halt=1
tot3_0105,totalistic_3state,,3,500,375,125,16,0,neither,55.73,792.48,0.0703,600.070,FUNC_L d=5
tot3_0106,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,27.174,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0107,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,18.418,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0108,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.147,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0109,totalistic_3state,,3,500,375,125,375,125,discovered,82.15,792.48,0.1037,221.139,NESTED_LOOP L=4
tot3_0110,totalistic_3state,,3,500,375,125,375,125,discovered,43.91,792.48,0.0554,48.943,"CTX_X nr=2 d=4 perm=(0,3) out=R0 L=3"
tot3_0111,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.340,"DARY d=2 LOAD(R0,1) init=0"
tot3_0112,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.341,"DARY d=2 LOAD(R0,1) init=0"
tot3_0113,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.344,"DARY d=2 LOAD(R0,1) init=0"
tot3_0114,totalistic_3state,,3,500,375,125,12,0,neither,56.74,792.48,0.0716,600.109,STEP off=146 halt=1
tot3_0115,totalistic_3state,,3,500,375,125,13,0,neither,62.92,792.48,0.0794,600.076,FUNC_L d=5
tot3_0116,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,19.550,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0117,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.145,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0118,totalistic_3state,,3,500,375,125,375,125,discovered,20.43,792.48,0.0258,54.572,CTX_X nr=1 d=4 perm=(0) out=R0 L=1
tot3_0119,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,26.894,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0120,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.359,"DARY d=2 LOAD(R0,1) init=0"
tot3_0121,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.349,"DARY d=2 LOAD(R0,1) init=0"
tot3_0122,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.351,"DARY d=2 LOAD(R0,1) init=0"
tot3_0123,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,27.783,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0124,totalistic_3state,,3,500,375,125,375,125,discovered,26.06,792.48,0.0329,48.591,CTX_X nr=1 d=3 perm=(0) out=R0 L=2
tot3_0125,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,19.603,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0126,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.148,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0127,totalistic_3state,,3,500,375,125,375,125,discovered,19.20,792.48,0.0242,49.120,CTX_X nr=1 d=3 perm=(1) out=R0 L=1
tot3_0128,totalistic_3state,,3,500,375,125,11,0,neither,56.14,792.48,0.0708,600.074,STEP off=298 halt=0
tot3_0129,totalistic_3state,,3,500,375,125,15,0,neither,61.69,792.48,0.0778,600.078,STEP off=255 halt=9
tot3_0130,totalistic_3state,,3,500,375,125,375,125,discovered,13.45,792.48,0.0170,10.345,"DARY d=2 LOAD(R0,1) init=0"
tot3_0131,totalistic_3state,,3,500,375,125,375,125,discovered,28.21,792.48,0.0356,48.735,CTX_X nr=1 d=5 perm=(4) out=R0 L=2
tot3_0132,totalistic_3state,,3,500,375,125,375,125,discovered,40.34,792.48,0.0509,27.116,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=3"
tot3_0133,totalistic_3state,,3,500,375,125,17,0,neither,58.48,792.48,0.0738,600.065,STEP off=79 halt=3
tot3_0134,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,19.159,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0135,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.157,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0136,totalistic_3state,,3,500,375,125,375,125,discovered,20.43,792.48,0.0258,48.950,CTX_X nr=1 d=4 perm=(3) out=R0 L=1
tot3_0137,totalistic_3state,,3,500,375,125,375,125,discovered,82.15,792.48,0.1037,224.036,NESTED_LOOP L=4
tot3_0138,totalistic_3state,,3,500,375,125,11,0,neither,61.79,792.48,0.0780,600.222,STEP off=367 halt=7
tot3_0139,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,60.787,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0140,totalistic_3state,,3,500,375,125,10,0,neither,54.43,792.48,0.0687,600.088,STEP off=77 halt=0
tot3_0141,totalistic_3state,,3,500,375,125,375,125,discovered,28.21,792.48,0.0356,48.692,CTX_X nr=1 d=5 perm=(4) out=R0 L=2
tot3_0142,totalistic_3state,,3,500,375,125,20,0,neither,52.31,792.48,0.0660,600.074,STEP off=46 halt=0
tot3_0143,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,19.341,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0144,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.188,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0145,totalistic_3state,,3,500,375,125,15,0,neither,65.81,792.48,0.0830,600.094,STEP off=174 halt=46
tot3_0146,totalistic_3state,,3,500,375,125,12,0,neither,58.33,792.48,0.0736,600.215,STEP off=328 halt=1
tot3_0147,totalistic_3state,,3,500,375,125,10,0,neither,40.09,792.48,0.0506,600.086,ITER d=3
tot3_0148,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,27.890,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0149,totalistic_3state,,3,500,375,125,11,0,neither,54.37,792.48,0.0686,600.082,STEP off=75 halt=0
tot3_0150,totalistic_3state,,3,500,375,125,10,0,neither,34.09,792.48,0.0430,600.054,FUNC d=3
tot3_0151,totalistic_3state,,3,500,375,125,15,0,neither,55.64,792.48,0.0702,600.060,STEP off=85 halt=1
tot3_0152,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,11.960,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0153,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.091,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0154,totalistic_3state,,3,500,375,125,16,0,neither,50.34,792.48,0.0635,600.056,STEP off=20 halt=0
tot3_0155,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,11.535,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0156,totalistic_3state,,3,500,375,125,13,0,neither,52.79,792.48,0.0666,600.055,FUNC_L d=4
tot3_0157,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.391,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0158,totalistic_3state,,3,500,375,125,375,125,discovered,41.26,792.48,0.0521,43.403,"CTX_X nr=2 d=3 perm=(0,2) out=R0 L=3"
tot3_0159,totalistic_3state,,3,500,375,125,14,0,neither,61.88,792.48,0.0781,600.066,STEP off=278 halt=6
tot3_0160,totalistic_3state,,3,500,375,125,375,125,discovered,46.15,792.48,0.0582,42.981,"CTX_X nr=2 d=5 perm=(0,3) out=R0 L=3"
tot3_0161,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,11.509,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0162,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.084,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0163,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,11.895,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0164,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,11.598,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0165,totalistic_3state,,3,500,375,125,375,125,discovered,15.70,792.48,0.0198,20.991,DARY d=2 DEC(R0) init=2
tot3_0166,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.858,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0167,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,15.990,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0168,totalistic_3state,,3,500,375,125,375,125,discovered,26.03,792.48,0.0329,42.492,"CTX_X nr=2 d=3 perm=(0,1) out=R0 L=1"
tot3_0169,totalistic_3state,,3,500,375,125,22,0,neither,82.15,792.48,0.1037,600.047,NESTED_LOOP L=4
tot3_0170,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,11.579,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0171,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.084,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0172,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,11.689,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0173,totalistic_3state,,3,500,375,125,10,0,neither,53.03,792.48,0.0669,600.060,STEP off=19 halt=4
tot3_0174,totalistic_3state,,3,500,375,125,375,125,discovered,46.78,792.48,0.0590,13.407,FUNC_L d=4
tot3_0175,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.580,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0176,totalistic_3state,,3,500,375,125,14,0,neither,57.99,792.48,0.0732,600.056,STEP off=276 halt=0
tot3_0177,totalistic_3state,,3,500,375,125,12,0,neither,64.53,792.48,0.0814,600.058,STEP off=255 halt=13
tot3_0178,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.660,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0179,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,11.843,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0180,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.086,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0181,totalistic_3state,,3,500,375,125,375,125,discovered,15.61,792.48,0.0197,12.053,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
tot3_0182,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,11.431,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
tot3_0183,totalistic_3state,,3,500,375,125,12,0,neither,58.57,792.48,0.0739,600.062,STEP off=373 halt=1
tot3_0184,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.893,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0185,totalistic_3state,,3,500,375,125,375,125,discovered,24.73,792.48,0.0312,16.274,CTX_X nr=1 d=2 perm=(1) out=R0 L=2
tot3_0186,totalistic_3state,,3,500,375,125,375,125,discovered,83.73,792.48,0.1057,211.894,NESTED_LOOP L=4
tot3_0187,totalistic_3state,,3,500,375,125,375,125,discovered,17.86,792.48,0.0225,16.846,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
tot3_0188,totalistic_3state,,3,500,375,125,375,125,discovered,28.84,792.48,0.0364,11.559,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
tot3_0189,totalistic_3state,,3,500,375,125,375,125,discovered,15.03,792.48,0.0190,10.087,"DARY d=2 ISZERO(R1,R0) init=0"
tot3_0190,totalistic_3state,,3,500,375,125,375,125,discovered,64.81,792.48,0.0818,207.268,NESTED_LOOP L=3
tot3_0191,totalistic_3state,,3,500,375,125,375,125,discovered,22.48,792.48,0.0284,11.217,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
